id,name,createdAt,temperature,grind,tasty,note,total time,average flowrate,total weight,brew data
"eZKOm0FSSY","","2020/08/07 12:56:20","95","2.2000000476837","","I brewed -474.8g of Bell Lane Brazil from 30.0g of beans with Chemex","207","0.00","-474.79998779297","0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.32;4.46;6.97;9.25;10.34;13.13;15.19;16.25;18.45;20.79;22.87;24.66;25.57;27.55;29.51;31.52;33.17;34.75;36.54;38.56;40.00;41.31;42.05;43.79;45.38;46.78;48.25;49.86;51.43;52.70;52.90;53.68;53.68;53.68;53.94;54.66;55.99;57.00;57.79;57.58;57.54;57.54;57.54;57.83;60.02;57.57;57.89;80.83;40.32;-83.60;-84.30;-83.67;-83.93;-83.77;-83.66;-83.51;-83.18;-82.91;-82.72;-80.41;-82.47;-82.18;-82.09;-81.82;-81.83;-81.51;-79.08;-73.11;-81.01;-76.72;2.89;60.62;57.42;57.40;57.39;57.39;57.40;57.42;57.42;57.41;57.41;57.41;57.40;57.40;57.40;57.39;57.39;57.38;57.38;57.39;57.38;57.37;57.38;57.38;57.37;57.37;57.38;57.38;57.38;57.38;57.38;57.38;57.38;57.38;57.38;57.37;57.37;57.37;57.37;57.37;57.37;57.37;57.36;57.36;57.36;57.35;57.35;57.35;57.35;57.34;57.34;57.34;57.34;57.34;57.34;57.34;57.34;57.33;57.33;57.33;57.32;57.32;57.32;57.32;57.31;57.31;57.31;57.31;57.31;57.31;57.31;57.31;57.31;57.31;57.24;57.43;57.27;57.23;57.23;57.24;57.24;57.25;57.24;57.25;57.25;57.25;57.24;57.25;57.26;57.26;62.14;59.34;66.26;63.82;57.22;57.19;57.20;57.19;57.20;57.21;57.21;57.22;57.22;57.23;57.23;57.23;57.22;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.21;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.19;57.19;57.18;57.18;57.18;57.17;57.17;57.17;57.16;57.16;57.16;57.16;57.15;57.15;57.14;57.14;57.13;57.13;57.13;57.13;57.13;57.13;57.12;57.12;57.12;57.12;57.11;57.11;57.11;57.11;57.11;57.11;57.11;57.10;57.10;57.10;57.10;57.10;57.10;57.09;57.09;57.09;57.09;57.09;57.09;57.09;57.08;57.08;60.58;65.45;67.15;69.45;72.11;74.40;76.25;77.80;78.59;80.31;82.77;85.20;87.62;89.93;92.28;94.55;95.70;97.98;100.75;101.63;103.85;106.42;108.98;111.43;113.62;115.75;116.67;118.49;120.85;122.94;124.90;127.25;128.87;130.21;130.92;133.05;136.15;139.09;141.80;144.27;145.57;149.73;152.75;154.33;157.66;160.32;162.94;165.63;168.66;171.87;174.72;177.15;178.35;180.79;183.35;186.06;188.81;191.15;191.99;193.90;197.26;198.57;200.94;203.15;205.00;206.65;207.46;208.85;210.88;211.73;213.17;214.31;215.44;216.25;216.96;217.71;218.01;218.95;219.79;220.64;221.84;223.13;224.89;227.05;229.12;230.08;231.76;235.24;249.51;248.53;240.16;243.87;245.06;247.78;250.57;253.13;255.88;258.75;261.10;263.76;266.39;268.73;269.86;271.94;273.99;276.19;278.18;280.05;281.72;282.62;285.04;285.81;287.33;288.85;290.05;290.98;291.74;292.03;292.94;293.18;293.83;294.60;295.11;295.98;296.68;297.51;298.34;299.17;299.66;300.94;301.55;302.72;303.90;305.05;306.09;307.31;307.91;309.60;310.23;311.29;312.40;313.52;314.61;315.69;316.48;316.87;317.63;318.42;319.49;320.50;321.51;322.57;323.01;323.98;324.84;325.73;326.66;327.61;328.51;329.43;329.89;330.74;331.98;332.41;333.12;333.79;334.45;335.15;336.04;336.44;337.21;337.93;338.67;339.33;340.09;340.96;341.86;342.67;343.12;343.90;344.87;345.81;346.54;347.05;347.71;348.66;349.50;350.12;351.15;352.03;352.84;353.60;354.33;355.29;355.76;356.72;357.52;358.41;359.05;360.21;361.20;362.61;363.30;364.56;365.88;367.14;368.55;370.05;370.76;372.49;373.05;374.92;375.84;376.28;377.11;377.70;378.35;379.06;379.46;380.86;381.31;382.12;382.78;383.33;383.92;384.62;385.38;386.15;386.55;387.39;388.20;389.05;389.84;390.74;391.58;391.93;392.73;393.49;394.06;394.66;395.30;395.95;396.62;397.33;397.62;398.27;399.05;399.68;400.45;401.15;401.81;402.65;403.46;403.74;404.56;405.30;405.94;406.69;407.26;407.97;408.65;409.42;409.87;410.52;411.34;412.16;412.97;413.74;414.08;414.92;415.66;416.45;417.09;417.91;418.55;419.23;419.91;420.22;421.35;422.11;422.44;423.22;423.95;424.75;425.47;426.23;426.92;427.40;428.37;428.73;429.47;430.17;430.80;431.57;432.43;432.80;433.60;434.36;435.21;436.04;436.89;437.62;438.43;439.25;439.71;440.43;441.22;441.98;442.63;443.34;443.62;444.67;445.00;445.87;446.59;447.37;448.10;449.00;449.71;450.56;450.91;451.63;452.09;452.87;453.22;453.86;454.25;454.79;454.98;455.74;456.31;456.51;457.16;457.76;458.41;458.99;459.38;460.17;460.74;461.44;461.69;462.34;462.75;463.24;463.71;464.09;464.62;465.13;465.98;466.24;466.77;467.36;467.98;468.23;469.13;469.46;470.00;470.72;471.22;471.79;472.44;472.98;473.61;474.05;474.50;475.21;475.76;476.50;476.98;477.69;478.26;478.54;479.03;479.69;480.20;480.91;481.49;482.20;482.44;482.40;482.37;482.36;482.36;482.36;482.36;482.35;482.35;482.34;482.32;482.32;482.32;485.90;464.09;221.58;196.75;191.16;203.73;197.39;188.37;216.16;186.91;206.86;217.21;341.86;432.24;481.94;481.68;482.12;482.06;482.24;482.17;482.16;481.85;482.14;482.11;482.11;482.10;482.11;482.10;482.10;482.10;482.09;482.09;482.08;482.06;482.05;482.04;482.03;482.03;482.02;482.01;482.01;482.00;482.00;481.99;481.99;481.98;481.98;481.97;481.97;481.95;481.95;481.94;481.94;481.93;481.93;481.93;481.92;481.91;481.90;481.89;481.89;481.88;481.88;481.88;481.88;481.87;481.87;481.86;481.85;481.85;481.84;481.84;481.84;481.83;481.83;481.82;481.82;481.81;481.81;481.72;481.72;481.72;481.72;481.71;481.70;481.70;481.70;481.70;481.70;481.70;481.70;481.70;481.69;481.69;481.69;481.68;481.68;481.67;481.67;481.67;481.66;481.65;481.65;481.64;481.64;481.63;481.63;481.63;481.62;481.61;481.60;481.59;481.59;481.59;481.51;481.52;481.52;481.53;481.52;481.52;481.52;481.51;481.51;481.51;481.51;481.51;481.51;481.51;481.50;481.50;481.50;481.48;481.48;481.48;481.46;481.46;481.45;481.45;481.44;481.44;481.43;481.43;481.42;481.41;481.41;481.41;481.40;481.39;481.39;481.38;481.38;481.37;481.36;481.36;481.29;481.28;481.28;481.28;481.28;481.27;481.27;481.27;481.27;481.27;481.26;481.26;481.25;481.25;481.25;481.24;481.24;481.24;481.24;481.22;481.22;481.22;481.21;481.21;481.21;481.20;481.19;481.18;481.18;481.17;481.17;481.16;481.15;481.14;481.14;481.13;481.13;481.03;481.03;481.03;481.04;481.04;481.04;481.04;481.03;481.03;481.03;481.02;481.02;481.02;481.01;481.01;481.00;481.00;481.00;480.99;480.99;480.98;480.98;480.97;480.96;480.96;480.96;480.95;480.95;480.94;480.93;480.93;480.93;480.93;480.93;480.92;480.92;480.92;480.91;480.91;480.91;480.80;480.82;480.81;480.81;480.82;480.82;480.82;480.82;480.82;480.82;480.82;480.82;480.82;480.82;480.81;480.80;480.80;480.80;480.80;480.80;480.79;480.79;480.79;480.79;480.78;480.78;480.77;480.76;480.76;480.76;480.75;480.75;480.74;480.73;480.73;480.73;480.63;480.64;480.65;480.66;480.66;480.66;480.66;480.66;480.66;480.66;480.65;480.65;480.65;480.65;480.65;480.64;480.64;480.64;480.64;480.64;480.63;480.63;480.62;480.62;480.61;480.60;480.59;480.59;480.59;480.59;480.58;480.58;480.57;480.57;480.57;480.57;480.57;480.57;480.57;480.56;480.56;480.56;480.55;480.55;480.55;480.54;480.54;480.54;480.53;480.45;480.45;480.46;480.45;480.46;480.45;480.45;480.45;480.45;480.44;480.44;480.44;480.43;480.42;480.41;482.34;480.45;479.84;523.80;555.48;581.19;429.59;311.75;99.26;-437.43;-474.78;-474.79;-474.75;-474.75;-474.75;-474.75;-474.75;-474.76;-474.76;-474.76;-474.76;-474.77;-474.77;-474.77;-474.78;-474.79;-474.79;-474.80;-474.80;-474.80;-474.80;-474.79;-474.80;-474.80;-474.80;"
"xgmynvC0qk","","2020/08/04 08:51:53","98","2","","I brewed 503.9g of Cloud Picker Guatemala from 31.6g of beans with Chemex

Astringent, water too hot or grinds too fine?","245","0.00","503.89999389648","0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.75;3.64;4.09;5.05;6.36;7.87;9.40;10.90;11.55;12.94;14.23;15.40;16.55;17.70;17.70;20.00;20.97;21.37;22.77;23.43;24.60;25.84;26.95;28.19;29.62;31.18;31.97;34.18;35.18;35.42;36.29;37.55;38.92;39.75;41.10;42.44;43.45;44.63;45.80;46.78;47.89;48.90;49.37;50.30;51.02;51.52;52.08;52.71;53.39;54.26;55.18;56.17;56.71;57.77;58.48;58.99;59.60;59.47;59.43;59.43;59.43;59.43;59.43;59.43;59.43;59.43;59.95;61.05;62.04;62.69;62.74;62.67;62.66;62.67;62.67;62.66;62.66;62.66;62.66;64.96;43.12;18.55;-83.82;-83.74;-83.65;-82.36;-75.54;-82.92;-83.00;-82.68;-82.74;-82.49;-82.58;-79.83;38.04;67.54;62.57;62.51;62.61;62.60;62.58;62.57;62.57;62.57;62.57;62.72;62.58;62.55;62.56;62.56;62.55;62.56;62.56;62.55;62.55;62.56;62.55;62.54;62.54;62.54;62.53;62.54;62.53;62.52;62.51;62.52;58.90;64.42;66.30;62.38;62.03;56.03;55.81;62.20;62.45;62.49;62.49;62.49;62.50;62.51;62.50;62.49;62.49;62.49;62.49;62.48;62.48;62.47;62.47;62.47;62.47;62.47;62.47;62.46;62.45;62.46;62.46;62.46;62.46;62.47;62.47;62.47;62.47;62.47;62.47;62.47;62.47;62.47;62.47;62.47;62.47;62.46;62.46;62.45;62.45;62.44;62.44;62.44;62.43;62.43;62.43;62.43;62.42;62.42;62.42;62.42;62.42;62.42;62.42;62.42;62.42;62.42;62.42;62.42;62.41;62.41;62.41;62.41;62.41;62.40;62.40;62.40;62.40;62.40;62.39;62.39;62.39;62.39;62.39;62.39;62.39;62.39;62.39;62.39;62.39;62.39;62.38;62.38;62.38;62.38;62.37;62.37;62.37;62.36;62.36;62.36;62.36;62.36;62.35;62.35;62.34;62.34;62.34;62.33;62.33;62.33;62.32;62.32;62.32;62.32;62.32;62.32;62.32;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;62.31;65.22;66.38;67.97;69.82;71.18;71.85;73.24;74.59;75.94;77.32;78.55;79.65;80.42;80.86;82.31;82.78;84.07;85.49;86.70;87.98;89.08;90.29;91.03;93.34;94.19;95.82;97.35;98.97;100.44;101.95;103.40;104.07;106.09;106.88;108.21;109.45;111.60;113.74;115.51;117.07;117.80;119.05;120.51;121.90;123.16;124.36;125.63;126.63;127.25;128.66;129.51;132.36;134.00;135.40;136.82;137.46;139.61;141.29;142.20;143.86;145.62;147.53;149.23;150.88;152.67;153.67;155.58;157.24;158.81;160.47;162.08;163.05;165.96;166.62;167.96;169.47;170.89;172.20;173.35;174.26;175.27;176.41;177.55;178.27;179.88;181.09;182.58;184.26;185.99;187.74;189.43;190.49;192.76;194.53;196.00;197.60;198.85;200.09;201.42;202.06;203.44;204.99;206.71;208.59;210.57;212.42;214.03;214.82;217.29;218.10;219.78;221.30;222.82;224.22;225.66;226.51;228.80;229.74;230.18;231.08;232.09;233.27;234.56;235.13;235.31;236.66;245.16;243.62;239.99;241.22;243.49;249.66;249.04;239.12;244.73;247.43;249.95;252.75;252.10;252.86;257.61;258.53;256.33;255.80;258.30;258.91;259.99;261.49;262.74;263.86;264.52;265.86;267.31;268.89;270.30;271.86;273.45;274.28;276.61;278.25;279.12;280.81;282.56;284.22;285.98;287.72;288.63;290.53;293.61;294.57;296.46;298.33;300.09;301.72;303.46;305.10;306.00;308.45;309.24;311.00;312.74;314.34;315.94;316.56;317.88;319.58;320.01;321.34;322.47;323.57;325.14;326.51;327.87;328.69;330.10;331.62;333.25;334.67;336.37;337.09;339.29;340.02;341.14;342.30;343.93;344.50;345.49;346.84;347.94;349.13;349.64;350.88;352.32;353.63;355.14;356.50;357.79;358.54;361.00;361.77;363.36;364.85;366.45;368.16;369.81;371.52;372.52;374.38;376.22;378.06;379.35;380.68;381.78;382.70;383.94;384.63;386.16;387.48;388.88;390.20;391.55;392.96;394.33;395.61;396.85;397.36;398.56;399.59;400.80;401.99;402.86;403.14;404.49;405.28;406.42;406.98;408.11;409.37;410.17;411.26;412.32;413.43;413.96;414.88;415.65;416.34;417.03;417.84;418.12;418.99;419.41;420.14;420.88;421.43;422.00;422.76;423.50;423.80;424.43;425.41;425.74;426.21;426.73;427.22;427.69;427.78;428.20;428.58;428.78;428.81;428.83;429.01;429.33;429.77;430.08;431.52;432.00;433.13;434.35;435.40;436.15;437.54;438.13;439.77;440.34;441.57;442.66;443.71;444.59;445.53;446.54;446.95;448.13;448.97;449.98;450.80;451.74;452.97;453.78;455.19;456.36;457.55;457.89;458.68;459.25;460.16;460.98;461.83;462.31;463.78;465.11;465.80;467.65;469.38;471.07;472.53;473.87;474.50;476.17;476.61;477.21;478.27;479.14;480.07;481.32;482.69;483.36;484.77;486.14;487.42;488.68;490.13;491.50;492.89;494.07;494.80;496.12;497.51;498.67;500.10;501.34;502.44;503.51;503.97;504.97;506.16;506.90;506.80;506.78;506.78;506.77;506.75;506.75;506.75;506.75;506.75;506.75;506.74;506.73;506.73;506.72;506.70;506.69;506.69;506.67;506.67;506.67;506.66;506.65;506.65;506.65;506.64;506.63;506.63;506.62;506.62;506.62;506.62;506.61;506.61;506.60;506.60;506.60;506.59;506.59;506.58;506.57;506.50;506.49;506.49;506.49;506.48;506.47;506.46;506.46;506.46;506.45;506.45;506.45;506.44;506.44;506.43;506.42;506.41;506.41;506.40;506.40;506.39;506.38;506.37;506.37;506.37;506.36;506.35;506.26;506.26;506.26;506.27;506.27;506.27;506.27;506.26;506.26;506.25;506.25;506.25;506.25;506.24;506.24;506.24;506.12;506.04;506.05;506.02;506.02;506.02;506.03;506.04;506.04;506.05;506.06;506.07;506.07;506.08;506.07;506.07;506.08;506.07;506.07;506.07;506.07;506.07;506.07;506.07;506.07;506.07;506.07;506.06;506.06;506.05;506.05;506.04;506.04;505.96;505.96;505.95;505.95;505.94;505.94;505.94;505.93;505.92;505.92;505.92;505.92;505.91;505.90;505.90;505.89;505.89;505.89;505.88;505.88;505.87;505.86;505.85;505.84;505.83;505.74;505.75;505.76;505.76;505.75;505.74;505.74;505.74;505.74;505.74;505.74;505.74;505.74;505.74;505.73;505.73;505.73;505.72;505.72;505.71;505.71;505.70;505.70;505.69;505.68;505.68;505.68;505.67;505.66;505.66;505.65;505.58;505.58;505.58;505.58;505.58;505.57;505.57;505.57;505.57;505.57;505.57;505.57;505.56;505.55;505.55;505.54;505.53;505.53;505.52;505.51;505.50;505.49;505.49;505.48;505.47;505.39;505.39;505.39;505.41;505.41;505.41;505.40;505.40;505.40;505.40;505.40;505.39;505.39;505.39;505.39;505.39;505.39;505.39;505.39;505.34;505.44;505.43;505.42;505.40;505.39;505.38;505.37;505.36;505.36;505.34;505.34;505.32;505.31;505.31;505.30;505.29;505.29;505.28;505.27;505.27;505.26;505.26;505.25;505.18;505.18;505.18;505.19;505.19;505.19;505.19;505.19;505.19;505.17;505.17;505.16;505.15;505.14;505.13;505.13;505.13;505.12;505.04;505.05;505.05;505.06;505.07;505.07;505.06;505.05;505.05;505.05;505.04;505.04;505.03;505.01;505.01;505.01;505.01;505.00;505.00;505.00;504.98;504.92;504.92;504.93;504.93;504.93;504.94;504.93;504.93;504.93;504.93;504.92;504.91;504.92;504.92;504.92;504.91;504.91;504.91;504.89;504.89;504.89;504.88;504.87;504.87;504.87;504.86;504.86;504.85;504.85;504.84;504.84;504.83;504.82;504.81;504.80;504.80;504.80;504.79;504.79;504.79;504.79;504.79;504.79;504.78;504.78;504.78;504.78;504.77;504.77;504.76;504.76;504.76;504.75;504.75;504.75;504.74;504.74;504.74;504.74;504.73;504.73;504.72;504.71;504.71;504.71;504.70;504.70;504.69;504.69;504.69;504.68;504.68;504.67;504.66;504.66;504.65;504.64;504.63;504.63;504.63;504.62;504.62;504.61;504.61;504.61;504.60;504.60;504.59;504.59;504.59;504.58;504.58;504.58;504.57;504.57;504.57;504.56;504.55;504.55;504.55;504.54;504.53;504.53;504.53;504.53;504.51;504.51;504.51;504.50;504.50;504.49;504.49;504.48;504.48;504.47;504.47;504.46;504.45;504.45;504.45;504.44;504.44;504.44;504.43;504.43;504.42;504.42;504.42;504.42;504.41;504.41;504.40;504.40;504.40;504.39;504.39;504.38;504.38;504.37;504.37;504.37;504.37;504.36;504.36;504.36;504.35;504.35;504.35;504.35;504.35;504.34;504.34;504.34;504.33;504.33;504.33;504.32;504.32;504.32;504.32;504.32;504.32;504.31;504.31;504.30;504.30;504.29;504.29;504.29;504.28;504.28;504.27;504.27;504.27;504.27;504.26;504.25;504.25;504.25;504.24;504.24;504.24;504.24;504.23;504.23;504.22;504.22;504.21;504.21;504.21;504.21;504.21;504.20;504.20;504.19;504.19;504.18;504.18;504.18;504.17;504.17;504.16;504.16;504.16;504.16;504.16;504.16;504.15;504.15;504.15;504.15;504.15;504.14;504.14;504.14;504.14;504.13;504.13;504.12;504.12;504.11;504.11;504.11;504.10;504.10;504.10;504.10;504.09;504.08;504.08;504.08;504.08;504.07;504.07;504.07;504.06;504.06;504.06;504.06;504.06;504.06;504.05;504.05;504.04;504.03;504.03;504.03;504.03;504.03;504.02;504.02;504.01;504.01;504.01;504.01;504.00;504.00;504.00;503.99;503.99;503.99;503.98;503.98;503.98;503.98;503.98;503.97;503.97;503.97;503.96;503.96;503.96;503.96;503.95;503.95;503.95;503.95;503.95;503.94;503.94;503.94;503.93;503.93;503.92;503.92;503.92;503.92;503.92;503.92;503.92;503.91;503.91;503.91;503.91;503.90;503.90;"
"WhtSdlzFdi","","2020/08/03 12:23:19","92","1.8999999761581","","I brewed -178.6g of My Coffee Bean from 17.0g of beans with Aeropress","141","0.00","-178.60000610352","0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.16;2.93;5.57;8.80;12.26;17.66;21.44;23.29;27.27;32.01;33.68;38.02;43.63;47.83;51.98;54.31;57.06;61.54;67.29;68.83;71.84;77.73;82.29;87.34;91.81;96.88;98.42;97.85;97.81;97.84;97.83;97.82;97.80;97.79;97.80;100.29;102.53;102.61;102.56;102.54;105.03;102.53;102.49;102.49;102.49;102.48;102.50;102.51;102.50;102.51;102.74;112.30;143.55;127.84;113.30;117.01;115.22;120.45;131.62;156.37;121.52;115.34;126.38;123.87;110.55;125.40;134.84;120.88;123.57;145.14;140.68;139.01;137.10;107.95;102.40;102.12;102.15;102.34;102.26;102.27;102.28;102.30;102.31;102.31;102.32;102.32;102.31;102.32;102.32;102.33;102.33;102.33;102.32;102.32;102.31;102.31;102.30;102.31;102.30;102.30;102.30;102.51;102.34;102.33;103.69;104.70;107.22;109.73;109.80;110.66;115.93;117.90;120.56;128.11;132.40;137.05;139.89;144.50;155.26;163.01;172.16;176.17;183.21;191.33;198.00;204.22;210.93;216.72;221.32;224.37;225.81;230.60;234.32;236.05;238.69;240.98;241.87;244.78;246.47;247.72;250.29;250.76;250.74;250.74;250.75;250.75;250.75;250.75;250.74;250.74;250.75;250.75;250.74;250.75;250.75;250.75;250.75;250.74;250.74;250.73;250.73;250.73;250.73;250.73;250.72;250.72;250.72;250.72;250.71;250.71;250.71;250.71;250.71;250.70;250.70;250.70;250.69;250.69;250.68;250.68;250.68;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.67;250.66;250.66;250.67;250.67;250.67;250.49;250.58;250.54;250.55;250.56;250.57;250.59;250.59;250.59;250.59;250.59;250.59;250.59;250.59;250.59;250.59;250.60;250.60;250.59;250.59;250.60;250.60;250.60;250.61;250.61;250.61;250.61;250.61;250.61;250.61;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.62;250.61;250.61;250.61;250.61;250.60;250.60;250.60;250.60;250.60;250.59;250.59;250.59;324.79;259.03;136.76;38.72;151.52;352.87;267.32;267.32;267.31;267.32;267.31;267.32;267.31;267.31;267.31;267.31;267.31;267.31;267.32;267.32;267.31;267.31;267.32;267.32;267.32;267.32;267.32;267.31;267.31;267.32;267.32;267.31;267.31;267.31;267.31;267.31;267.31;267.31;267.31;267.30;267.30;267.30;267.30;267.30;267.30;267.30;267.30;267.30;267.30;267.30;267.30;267.30;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.30;267.30;267.30;267.30;267.30;267.30;2.25;284.54;279.01;267.26;267.32;267.33;267.32;267.32;267.31;267.31;267.31;267.31;267.31;267.31;267.31;267.31;267.31;267.31;267.31;267.30;267.30;267.29;267.29;267.30;267.30;267.30;267.30;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.27;267.27;267.27;267.27;267.27;267.27;267.28;267.28;267.28;267.28;267.28;267.28;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.30;267.30;267.30;267.30;267.30;267.30;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.29;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.28;267.27;267.27;267.27;267.62;263.94;267.88;271.69;266.18;267.27;267.24;267.24;267.23;267.24;267.25;267.25;267.24;267.24;267.25;267.25;267.25;267.25;267.25;267.25;267.25;267.25;267.25;267.25;264.70;257.32;26.50;-178.43;-178.55;-178.57;-178.57;-178.57;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.57;-178.57;-178.56;-178.56;-178.56;-178.56;-178.55;-178.56;-178.58;-178.57;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.56;-178.56;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.57;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.57;-178.56;-178.56;-178.56;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.56;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;-178.55;"
